Filename,Emotion,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31
OAF_bought_fear.wav,Anxiety,-450.3835754394531,71.20407104492188,18.09325408935547,-12.124526023864746,-9.924156188964844,2.540436267852783,-8.791525840759277,4.378281116485596,-15.03672981262207,-1.8315784931182861,-15.968924522399902,-8.661150932312012,-9.028444290161133,0.3758038282394409,0.45284929871559143,0.46629437804222107,0.2853871285915375,0.23759715259075165,0.18550699949264526,0.09169100224971771,0.11595532298088074,0.13663142919540405,0.14421053230762482,0.17022888362407684,0.2994087338447571,23.347590942353317,27.000171896342,24.267217169230793,24.488533414393743,21.21003468756926,19.17619057301382,50.890285179362145
OAF_burn_fear.wav,Anxiety,-455.74554443359375,74.6396484375,20.79867935180664,-22.760879516601562,1.0142407417297363,8.090544700622559,-9.668816566467285,-9.511735916137695,-17.130449295043945,-4.245023250579834,-15.49198055267334,-11.356130599975586,-3.0554802417755127,0.20980829000473022,0.2699034810066223,0.21915262937545776,0.35138848423957825,0.5638396739959717,0.2611192762851715,0.1238616555929184,0.17255587875843048,0.1451108455657959,0.1154591292142868,0.16573652625083923,0.18700312077999115,22.874766060298153,26.404722123288334,23.951511261621434,22.507909163182322,24.27419394076224,19.200449098634675,48.310039279636584
OAF_cab_fear.wav,Anxiety,-417.18560791015625,56.74509811401367,1.4315651655197144,-8.79335880279541,-0.019852690398693085,-1.2699377536773682,-17.2198429107666,0.7513991594314575,-14.31646728515625,-0.6344881653785706,-18.83841896057129,-3.280644178390503,-8.744746208190918,0.3569755554199219,0.4762139320373535,0.4750351905822754,0.35358211398124695,0.26798659563064575,0.2437155544757843,0.28199535608291626,0.32136866450309753,0.24837276339530945,0.2615559697151184,0.2493545413017273,0.2503868043422699,23.52587987559478,25.264580280577473,23.195746992614172,21.611162663233294,22.278896685731254,19.02478933423009,49.54044260456239
OAF_calm_fear.wav,Anxiety,-429.5390930175781,68.92002868652344,7.402883052825928,-14.026062965393066,-7.027674198150635,1.4965258836746216,-7.189692497253418,0.9847517013549805,-19.171924591064453,-2.910065174102783,-16.273900985717773,-3.3208870887756348,-4.384384632110596,0.25047045946121216,0.39949101209640503,0.7288110852241516,0.44319841265678406,0.18628890812397003,0.1944235861301422,0.18022608757019043,0.1648678332567215,0.1184183657169342,0.18431586027145386,0.1726677119731903,0.16568344831466675,21.88754440469039,25.36435553197101,23.149933198101873,24.38298460444809,22.11860304773371,20.50403957132891,48.394623477695056
OAF_came_fear.wav,Anxiety,-391.1071472167969,51.37671661376953,1.5744510889053345,4.207735538482666,5.12703275680542,-3.389312744140625,-14.439068794250488,1.3514232635498047,-15.816365242004395,-5.814666271209717,-21.752981185913086,-6.765318393707275,-2.640252113342285,0.3121602237224579,0.463206946849823,0.5932921767234802,0.43151378631591797,0.24960868060588837,0.19211065769195557,0.1639353632926941,0.1930651068687439,0.20496268570423126,0.19018352031707764,0.18530216813087463,0.17438367009162903,21.842634647384486,24.805576084632733,24.59571188542215,22.536202887773815,21.90236113067369,20.043105942013792,48.69603587337042
OAF_cause_fear.wav,Anxiety,-413.148681640625,52.755584716796875,9.12267780303955,-13.743955612182617,-7.790060997009277,2.021939754486084,-10.1513032913208,1.7541778087615967,-17.38089370727539,-1.0171308517456055,-17.60795783996582,-2.674018621444702,-6.906950950622559,0.29388555884361267,0.4157857596874237,0.6231428980827332,0.34887245297431946,0.22892257571220398,0.1908182054758072,0.130734384059906,0.0940217450261116,0.11527803540229797,0.1989159882068634,0.23838230967521667,0.25635629892349243,22.842384828093117,25.47835939662563,24.31134093540929,23.937252088207384,21.964359114806168,19.541398822198104,50.17899940226898
OAF_chain_fear.wav,Anxiety,-393.1845397949219,46.88315963745117,5.27209997177124,9.75399112701416,4.149867057800293,-5.086640357971191,-15.599663734436035,-0.34081223607063293,-16.058055877685547,-4.28339147567749,-20.523250579833984,-8.544376373291016,-3.422457456588745,0.19896270334720612,0.2183685451745987,0.5082221627235413,0.6588119268417358,0.2828955352306366,0.18399283289909363,0.16039279103279114,0.12830549478530884,0.12586788833141327,0.1783318668603897,0.18617239594459534,0.16400840878486633,20.560586301797702,25.861535061506636,23.494682865326325,21.545685759249423,22.56579117914874,19.660557654581677,48.280974342924154
OAF_chair_fear.wav,Anxiety,-436.0754089355469,61.51604080200195,5.341157913208008,-10.175667762756348,3.9243247509002686,2.248938798904419,-14.417689323425293,-8.089794158935547,-9.757895469665527,3.8926618099212646,-20.37236785888672,-5.102167129516602,-3.3372421264648438,0.3782840371131897,0.561369001865387,0.5432247519493103,0.2660951614379883,0.16335394978523254,0.2163013219833374,0.27214983105659485,0.2223217636346817,0.1982240080833435,0.20680484175682068,0.20353996753692627,0.24485966563224792,21.3201799198642,24.82496147025722,21.980383160884266,20.3014772358663,23.019848548435384,18.904799115661827,49.31870952387412
OAF_chalk_fear.wav,Anxiety,-451.9395751953125,53.14257049560547,4.758938789367676,-13.324432373046875,-5.329533576965332,5.580807209014893,-10.091214179992676,-0.9145228266716003,-15.119731903076172,-3.7362852096557617,-11.597336769104004,-3.702064275741577,-5.556437969207764,0.4245644509792328,0.4782656133174896,0.3999790847301483,0.31685400009155273,0.26713037490844727,0.2415207326412201,0.2023799568414688,0.2115749567747116,0.26742875576019287,0.2560405433177948,0.2595440447330475,0.3372015953063965,22.99358306520763,22.95669650766313,22.54109885255118,20.542534670082638,20.779710103868204,18.222172014509734,48.64392282637886
OAF_chat_fear.wav,Anxiety,-409.1056823730469,54.40327453613281,1.20246160030365,-10.261367797851562,1.0521771907806396,-1.1443567276000977,-15.015702247619629,-0.21313917636871338,-13.125060081481934,4.698843002319336,-16.232397079467773,-6.4491119384765625,-6.11503267288208,0.22755223512649536,0.33634278178215027,0.5334780216217041,0.5680004954338074,0.3571197986602783,0.2497861385345459,0.22874200344085693,0.20584073662757874,0.24201081693172455,0.3181341886520386,0.2897513210773468,0.28636014461517334,22.583073760450347,24.44799860196646,21.77954998630588,21.167624248081772,22.094487606707546,18.51139040026864,49.1773817035002
OAF_check_fear.wav,Anxiety,-396.0514831542969,42.40865707397461,-6.112804412841797,-1.501475214958191,5.102692604064941,-0.17247551679611206,-16.082725524902344,-2.738290548324585,-13.81341552734375,3.039170503616333,-17.720102310180664,-4.946273326873779,-2.18619441986084,0.2447996586561203,0.3063313663005829,0.4110998213291168,0.5879810452461243,0.5038400888442993,0.35715270042419434,0.28701502084732056,0.26905786991119385,0.3037792146205902,0.32601335644721985,0.3413223326206207,0.27206096053123474,22.347676783854133,23.425016870957155,21.676213147981674,20.746147158283357,23.173820204469827,19.55949078982751,48.79230418232244
OAF_cheek_fear.wav,Anxiety,-434.56732177734375,37.95621109008789,4.058516502380371,10.237598419189453,6.986545085906982,-0.411515474319458,-9.486894607543945,2.510634183883667,-15.571945190429688,-0.3756074905395508,-19.990009307861328,-5.09591817855835,-1.9538871049880981,0.43394118547439575,0.49448534846305847,0.4705745577812195,0.374284565448761,0.29269224405288696,0.24758194386959076,0.19030947983264923,0.1759880930185318,0.20039455592632294,0.23836712539196014,0.2579629421234131,0.38911330699920654,23.916167304758503,23.241913842218356,22.244029640524033,20.667715180602148,21.21617437376457,19.094409449130687,48.57781284994881
OAF_chief_fear.wav,Anxiety,-441.8049621582031,33.884010314941406,7.9551897048950195,6.365281105041504,8.012421607971191,1.6116033792495728,-8.992094993591309,1.1514794826507568,-14.857514381408691,-1.437894344329834,-14.417874336242676,-5.770220756530762,-3.49989914894104,0.5086742043495178,0.5829174518585205,0.45655569434165955,0.34388870000839233,0.2817358374595642,0.26457345485687256,0.2112450748682022,0.1978318989276886,0.24649111926555634,0.27226027846336365,0.26829710602760315,0.3662340044975281,22.669148952076,22.730018281073402,21.49239780406966,20.441528631994323,21.50789012603134,18.38010995155963,48.21920846127949
OAF_choice_fear.wav,Anxiety,-453.5491638183594,41.44609832763672,11.449756622314453,-4.567215919494629,0.8608517050743103,-0.18145540356636047,-11.69549560546875,-5.876255512237549,-14.678834915161133,-1.6366521120071411,-14.34565258026123,-7.858498573303223,-1.382407546043396,0.3919279873371124,0.4957982301712036,0.4954994022846222,0.3007510006427765,0.2065914422273636,0.20997169613838196,0.26848143339157104,0.3552805781364441,0.2770203649997711,0.22900380194187164,0.22969280183315277,0.26622068881988525,24.930680330446506,23.297345098444605,22.34277677970081,18.900852848359122,20.506659311917847,18.916755952468655,47.263661150166165
OAF_cool_fear.wav,Anxiety,-427.43280029296875,62.277469635009766,12.045633316040039,-4.7419610023498535,-7.048427104949951,-1.8707565069198608,-7.074583530426025,2.578890562057495,-18.677968978881836,-1.8911685943603516,-23.801883697509766,-7.950901508331299,-7.584285259246826,0.40971067547798157,0.43109890818595886,0.5054470300674438,0.44711583852767944,0.24801556766033173,0.1803201586008072,0.16164790093898773,0.12805239856243134,0.13818755745887756,0.2050841897726059,0.2973777949810028,0.3124290108680725,22.53631506254167,24.57854283463504,23.420817482546983,24.920824417122635,22.97111424188599,20.70728850605835,49.51296343830777
OAF_dab_fear.wav,Anxiety,-431.4848327636719,60.040283203125,8.697707176208496,-13.898319244384766,-1.2401992082595825,4.95519495010376,-14.797239303588867,-3.358360767364502,-12.23448657989502,2.2621042728424072,-15.113114356994629,-8.229880332946777,-7.163717746734619,0.34027713537216187,0.5034361481666565,0.6414286494255066,0.3333090543746948,0.1580076813697815,0.11372658610343933,0.09692218154668808,0.08988073468208313,0.12621524930000305,0.2684617340564728,0.19000551104545593,0.1937444806098938,21.761807454064133,25.407819658977512,25.06069176160676,23.211522273884714,22.084721488600277,19.71071213982863,48.22183933028704
OAF_date_fear.wav,Anxiety,-432.7894592285156,54.4527587890625,13.48236083984375,3.809330701828003,8.101908683776855,-1.0543750524520874,-17.058542251586914,-2.495875120162964,-16.05097198486328,-1.9394360780715942,-22.637529373168945,-6.772312164306641,-6.239325523376465,0.35380062460899353,0.5596557855606079,0.4822503328323364,0.2705094814300537,0.15545709431171417,0.08729980885982513,0.08598333597183228,0.08327469974756241,0.11117199063301086,0.18654480576515198,0.21564161777496338,0.20526830852031708,21.740793907661665,26.394530928205654,22.90045881167983,21.810081686764427,21.372023599932174,19.191199818026835,49.21872008247309
OAF_dead_fear.wav,Anxiety,-451.41937255859375,53.28129959106445,9.686012268066406,-6.777200222015381,7.694403171539307,-1.2386691570281982,-17.496593475341797,-4.540436744689941,-14.648443222045898,-1.962599754333496,-18.04827880859375,-9.943107604980469,-7.484458923339844,0.1743077039718628,0.30332598090171814,0.6603442430496216,0.5692459344863892,0.34946367144584656,0.20566804707050323,0.15659783780574799,0.12346140295267105,0.14811483025550842,0.14976857602596283,0.15143205225467682,0.1703343391418457,23.993387389837608,26.289082307948032,23.348033841910432,21.174556350402224,21.99435021803342,18.467423457059237,48.38937650986065
OAF_death_fear.wav,Anxiety,-450.4114990234375,52.09982681274414,16.247098922729492,-14.361538887023926,1.86002516746521,3.2998743057250977,-16.707067489624023,-6.355932235717773,-14.175055503845215,-2.1917824745178223,-14.36496639251709,-6.251835346221924,-6.820611476898193,0.2794048488140106,0.39799103140830994,0.5729807615280151,0.4017578959465027,0.23049646615982056,0.2609657347202301,0.2934795022010803,0.27224472165107727,0.2543033957481384,0.1909308284521103,0.20529095828533173,0.23182299733161926,22.954225780344412,23.69380359236475,21.366931263866867,18.9874492111307,20.992890915003624,18.21087706309193,48.19210266848222
OAF_deep_fear.wav,Anxiety,-464.6113586425781,39.377296447753906,17.58539581298828,10.81284236907959,12.416736602783203,0.6103451251983643,-12.833651542663574,-1.334355115890503,-12.862454414367676,-5.508558750152588,-18.721487045288086,-4.959806442260742,-6.751870632171631,0.22958143055438995,0.3743739128112793,0.6343774199485779,0.4554833173751831,0.3175593912601471,0.24152670800685883,0.13721679151058197,0.12272118031978607,0.12390410900115967,0.1813814491033554,0.24033233523368835,0.28302693367004395,22.44558971201123,25.4279402933343,22.565950778068277,20.848557413926194,22.35282105289198,19.115046628106935,48.84372848717076
OAF_dime_fear.wav,Anxiety,-454.9007568359375,61.4080696105957,11.298175811767578,-14.113723754882812,1.6298224925994873,6.104945659637451,-13.23587417602539,-2.937185287475586,-17.80124282836914,-4.032632350921631,-11.6458158493042,-9.332245826721191,-6.677173614501953,0.2918321490287781,0.34235820174217224,0.3922824263572693,0.469862163066864,0.2408449798822403,0.1743733137845993,0.16463761031627655,0.1252950131893158,0.10055095702409744,0.08692769706249237,0.20150651037693024,0.17621847987174988,23.107178820417268,27.003223696441278,25.042628974728288,22.340664216402125,20.939647149932902,19.423412130528952,48.9064537786561
OAF_dip_fear.wav,Anxiety,-441.2965087890625,47.61322784423828,11.571657180786133,1.2498822212219238,6.636643409729004,5.237349510192871,-12.227489471435547,-0.9944880604743958,-11.942715644836426,-0.5909627676010132,-14.388622283935547,-3.2447972297668457,-2.670482635498047,0.33237823843955994,0.4204076826572418,0.5743908286094666,0.6400262117385864,0.45419496297836304,0.37731385231018066,0.25325873494148254,0.22485406696796417,0.2219730019569397,0.24413198232650757,0.25688639283180237,0.2754584550857544,22.489867493475533,23.752054923585018,21.82464560768418,19.798094708032618,20.712720881622687,18.18966058599329,47.43094118193588
OAF_ditch_fear.wav,Anxiety,-450.07220458984375,37.343082427978516,8.843972206115723,7.223446369171143,7.504166126251221,3.4429402351379395,-10.061934471130371,1.0486093759536743,-12.654142379760742,4.180513858795166,-17.175460815429688,-2.5277371406555176,-1.6593823432922363,0.41297560930252075,0.4797329604625702,0.5646750330924988,0.5026070475578308,0.3954095244407654,0.31236013770103455,0.22000469267368317,0.2084360122680664,0.26518845558166504,0.2968115210533142,0.29794031381607056,0.3349131941795349,23.917233359829716,21.678091086062096,21.26523080126715,19.678320831334474,20.900787044854322,18.07322357166128,48.956318533556555
OAF_dodge_fear.wav,Anxiety,-462.6958923339844,46.32478713989258,6.822659969329834,-3.960329055786133,-2.8335280418395996,0.4995669424533844,-4.01509428024292,-0.834928035736084,-18.472545623779297,-0.5857115983963013,-11.060978889465332,-6.106273174285889,-2.2065815925598145,0.2645414173603058,0.2819717526435852,0.5228700637817383,0.6422684192657471,0.43409472703933716,0.3450745642185211,0.2761211097240448,0.27900126576423645,0.24418139457702637,0.22517640888690948,0.23749366402626038,0.24525921046733856,23.36931377693489,24.531018271025182,23.35293531396691,21.72795681427807,20.53714531013606,18.99249698625055,48.00094556727498
OAF_dog_fear.wav,Anxiety,-400.74627685546875,61.19091796875,7.134183883666992,-13.970290184020996,-6.573480129241943,3.2235286235809326,-11.538476943969727,-1.8917975425720215,-16.508413314819336,-5.875754356384277,-17.305606842041016,-0.3450126051902771,-6.374693870544434,0.1853194236755371,0.23610234260559082,0.49736037850379944,0.7071062922477722,0.3616464138031006,0.12613220512866974,0.05983729660511017,0.053845930844545364,0.05704552307724953,0.09540826082229614,0.1795753687620163,0.21482150256633759,22.127509946027292,27.12050317164733,24.117615919506406,23.283707606684573,22.6831454700835,19.637086030107053,50.185077925030654
OAF_doll_fear.wav,Anxiety,-401.43609619140625,53.30002975463867,15.848142623901367,-9.490232467651367,-17.052473068237305,-4.038173198699951,-7.111293792724609,4.151142597198486,-14.023636817932129,-2.017141103744507,-13.717751502990723,-8.674256324768066,2.2007155418395996,0.2494245320558548,0.33065468072891235,0.40557652711868286,0.5426021814346313,0.47119778394699097,0.24340619146823883,0.15908940136432648,0.15183129906654358,0.17360025644302368,0.18506105244159698,0.2933494746685028,0.27439621090888977,23.11808011300866,25.591109943740186,24.045924505955576,24.82695279563676,22.93509126603735,19.75996379411505,48.56213609188964
OAF_door_fear.wav,Anxiety,-462.3367614746094,67.72380065917969,18.67803382873535,-16.79290771484375,-0.8249859809875488,0.8741289377212524,-10.342411041259766,-0.9819111227989197,-20.313823699951172,-1.2206284999847412,-16.102476119995117,-8.662328720092773,-2.139299154281616,0.2560596764087677,0.39181968569755554,0.47356608510017395,0.43498173356056213,0.21584083139896393,0.18671570718288422,0.18448680639266968,0.1608557254076004,0.10683741420507431,0.10408542305231094,0.18628668785095215,0.14163661003112793,24.287683426873947,26.87046412435365,23.86767180937988,23.782089060888893,22.78654031334528,21.03085685166258,49.02608467039541
OAF_fail_fear.wav,Anxiety,-414.5954284667969,46.45745086669922,9.79818344116211,-11.177200317382812,0.9843028783798218,-1.6515231132507324,-15.539421081542969,-5.147928237915039,-16.32989501953125,1.059019684791565,-16.429967880249023,-5.810800075531006,-2.6745963096618652,0.25651565194129944,0.4426528811454773,0.6179461479187012,0.40213829278945923,0.21927909553050995,0.14467065036296844,0.18574900925159454,0.09618540853261948,0.0842818170785904,0.10615655779838562,0.164648175239563,0.2286655604839325,23.641474708016094,25.21498764892185,23.544244432083953,22.170069979116846,22.208318644049562,19.91176893798196,48.898411625805366
OAF_fall_fear.wav,Anxiety,-441.066162109375,43.79831314086914,24.188871383666992,-15.013760566711426,-13.892513275146484,0.5724510550498962,-8.993573188781738,5.690621376037598,-17.52585792541504,-2.1893577575683594,-9.020566940307617,-8.430791854858398,-2.5761303901672363,0.31512579321861267,0.35801419615745544,0.5158312320709229,0.42619800567626953,0.21835745871067047,0.14665919542312622,0.15821047127246857,0.13115127384662628,0.14990663528442383,0.2721784710884094,0.3274518847465515,0.2431277632713318,24.58493873820554,25.40979885408515,24.094209125560983,23.69910873718768,22.16327798610041,20.037074840577894,48.22837635840451
OAF_far_fear.wav,Anxiety,-413.5941467285156,52.783592224121094,12.558157920837402,-28.021268844604492,-6.313687324523926,5.444525718688965,-12.377291679382324,-2.4662346839904785,-10.980183601379395,-0.745179295539856,-18.759397506713867,-1.517128586769104,-5.659728050231934,0.4253976047039032,0.6748912930488586,0.45721185207366943,0.20207847654819489,0.15270033478736877,0.11662276089191437,0.06529492139816284,0.11828678101301193,0.18380212783813477,0.19610704481601715,0.19869841635227203,0.22062651813030243,23.81410186568239,25.06223863756579,23.410008458138208,23.71195551242615,23.12918273998364,20.00049347691376,49.01761157064344
OAF_fat_fear.wav,Anxiety,-415.9313659667969,52.297367095947266,5.305840492248535,-21.372020721435547,3.665005683898926,0.3396281599998474,-12.922576904296875,-1.1340885162353516,-19.03900146484375,1.1073215007781982,-12.372599601745605,-2.7423906326293945,-7.2562150955200195,0.42580336332321167,0.5167909264564514,0.56456059217453,0.31495392322540283,0.17707423865795135,0.17502838373184204,0.2666338086128235,0.21678602695465088,0.2073790580034256,0.2051849514245987,0.2613161504268646,0.33187398314476013,23.707202644454874,21.377916550103752,21.855166663959757,20.592102022640326,21.354928952285878,18.498911189261605,49.6714567315813
OAF_fit_fear.wav,Anxiety,-408.3863220214844,39.469581604003906,7.4268479347229,-5.29442024230957,5.463202476501465,-0.8544183373451233,-15.306185722351074,-5.572851181030273,-11.313664436340332,0.2603689134120941,-13.451945304870605,-2.819474697113037,-2.7514114379882812,0.26511150598526,0.3053876459598541,0.3887975215911865,0.5719344019889832,0.5029177665710449,0.2979443073272705,0.25120797753334045,0.24530808627605438,0.2738138735294342,0.2497113198041916,0.21417415142059326,0.2005234658718109,22.88126145616057,23.067800727715483,21.596087802103074,19.362461568796803,21.069943121185275,18.357600213061392,47.40703620438906
OAF_five_fear.wav,Anxiety,-438.4256591796875,43.21574020385742,11.88047981262207,-15.532522201538086,-2.281494379043579,4.719496250152588,-9.122235298156738,2.7497849464416504,-13.137290000915527,0.022065600380301476,-13.104818344116211,-1.0965403318405151,-5.201329231262207,0.31313735246658325,0.3921242952346802,0.4915197789669037,0.6195629239082336,0.43383365869522095,0.24124759435653687,0.16863328218460083,0.14062263071537018,0.13855089247226715,0.1459372341632843,0.2426084280014038,0.2976130545139313,23.620863658450265,24.261533206443364,23.672633431972965,22.241523763788756,20.62246839856112,18.799006986065155,48.630309669738345
OAF_food_fear.wav,Anxiety,-424.7491149902344,40.740169525146484,11.461230278015137,-6.487685680389404,3.1304714679718018,7.610980033874512,-6.867199420928955,-2.8276309967041016,-21.89103126525879,-3.097641944885254,-20.795015335083008,-0.3996167480945587,-6.991576671600342,0.24506886303424835,0.2867741882801056,0.38744497299194336,0.5741735696792603,0.5420712232589722,0.3712760806083679,0.22603824734687805,0.21513746678829193,0.23389478027820587,0.19180472195148468,0.17866748571395874,0.1793566793203354,24.803507260645787,27.29349315252623,23.48119916591286,23.06298141343281,22.31180593351381,20.674298788456312,50.62088650158407
OAF_gap_fear.wav,Anxiety,-451.56390380859375,59.60138702392578,3.978548288345337,-13.838254928588867,1.1945617198944092,3.222832202911377,-16.634868621826172,0.730647087097168,-16.97426986694336,-3.3365085124969482,-12.52098560333252,-4.156590461730957,-2.8561172485351562,0.29541513323783875,0.43679574131965637,0.6330265998840332,0.45996490120887756,0.27202317118644714,0.2733973264694214,0.251522421836853,0.2577514052391052,0.2500680685043335,0.26962515711784363,0.27216100692749023,0.2644069492816925,23.816543647978705,24.51761933523222,23.525413601109992,20.876617219287922,21.14187491916428,18.531005459620197,49.05856485767605
